_id,sourceId,__v,author,content,createdAt,emoji_present,keyword,language,platform,postedAt,title,type,updatedAt,upvotes,source_url
6a359ad5e6dc3b1b72bed75b,yt_comment_Ugy2O29KuLa2ATxkneZ4AaABAg,0,@HobieH3,Thanks,2026-06-19T19:39:01.266Z,false,Election,english,youtube,2026-06-19T13:04:29.000Z,The Makerfield By-Election Explained,comment,2026-06-19T19:39:01.266Z,0,https://www.youtube.com/watch?v=UdKYngv9Jrg
6a359ad5e6dc3b1b72bed75c,yt_comment_UgzpuamPiV-QgeQvk214AaABAg,0,@kasper7203,He is not against Israel so his party will lose,2026-06-19T19:39:01.268Z,false,Election,english,youtube,2026-06-19T13:03:44.000Z,The Makerfield By-Election Explained,comment,2026-06-19T19:39:01.268Z,0,https://www.youtube.com/watch?v=UdKYngv9Jrg
6a359ad5e6dc3b1b72bed75d,yt_comment_UgzTUUXuLnlASggKd3Z4AaABAg,0,@joncarter3761,"What happens now? Labour rearrange deck chairs on the Titanic, install a new leader and lose what legitimacy they had left. I highly doubt Labour lasts another year regardless of if they change leader, they are speedrunning the Tory collapse.",2026-06-19T19:39:01.270Z,false,Election,english,youtube,2026-06-19T13:02:20.000Z,The Makerfield By-Election Explained,comment,2026-06-19T19:39:01.270Z,0,https://www.youtube.com/watch?v=UdKYngv9Jrg
6a359ad5e6dc3b1b72bed75e,yt_comment_UgxcEoKVibLXhrNyMKl4AaABAg,0,@D.B-s9x,"There are actually people who still think that merely changing the face at the top will bring ‘change’ 😂😂\n\nBritain’s problems are structural and require deep, painful change against determined opposition. A lifelong Labour apparatchik is not the person for the job. \n\nI give him 6 months before he’s as unpopular as Starmer.",2026-06-19T19:39:01.272Z,true,Election,english,youtube,2026-06-19T12:55:39.000Z,The Makerfield By-Election Explained,comment,2026-06-19T19:39:01.272Z,0,https://www.youtube.com/watch?v=UdKYngv9Jrg
6a359ad5e6dc3b1b72bed75f,yt_comment_UgzLs-67xvBZLK9A2G94AaABAg,0,@quadq6598,Any Burnham problem worth it TO SEE STARMER SUFFER TERRIBLY.,2026-06-19T19:39:01.275Z,false,Election,english,youtube,2026-06-19T12:55:08.000Z,The Makerfield By-Election Explained,comment,2026-06-19T19:39:01.275Z,0,https://www.youtube.com/watch?v=UdKYngv9Jrg
6a359ad5e6dc3b1b72bed760,yt_comment_Ugwt2Gb8TLGc0GAdFth4AaABAg,0,@LeafJuice13,"Lets pray for Burnham, it cant be worse than the ex human rights lawyer who supports genocide.",2026-06-19T19:39:01.277Z,false,Election,english,youtube,2026-06-19T12:53:49.000Z,The Makerfield By-Election Explained,comment,2026-06-19T19:39:01.277Z,0,https://www.youtube.com/watch?v=UdKYngv9Jrg
6a359ad5e6dc3b1b72bed761,yt_comment_Ugw1V0mFwqrelaGryDR4AaABAg,0,@Bobbydyland,"Poor areas leaning right economically is hilarious.  They keep voting for their situation and then complaining why their situation doesn't change.  \nIt's like farmers in the US ""enjoying"" the return of screwworm after voting to cut the protections from it.  \nI hope they're all enjoying what they keep voting for.",2026-06-19T19:39:01.279Z,false,Election,english,youtube,2026-06-19T12:52:41.000Z,The Makerfield By-Election Explained,comment,2026-06-19T19:39:01.279Z,2,https://www.youtube.com/watch?v=UdKYngv9Jrg
6a359ad5e6dc3b1b72bed762,yt_comment_Ugx4RMfPQmDkByTwQ2J4AaABAg,0,@SkrthSkrth,Burnham chess peice is your best graphic yet,2026-06-19T19:39:01.282Z,false,Election,english,youtube,2026-06-19T12:51:39.000Z,The Makerfield By-Election Explained,comment,2026-06-19T19:39:01.282Z,1,https://www.youtube.com/watch?v=UdKYngv9Jrg
6a359ad5e6dc3b1b72bed763,yt_comment_UgzDYp8q-508JwW9uPB4AaABAg,0,@emiliotenoriovallecillo1906,"Con la victoria de Andy Burnham, a comenzado el principio del fin de la Unió Jack 🇬🇧🇬🇧 y es inevitable e irrevisible, todo estaba planeado para destruir el BREXIT, con el apoyo de la Unión Europea, así Inglaterra se verá obligada a unirse a la Unión Europea con las condiciones de Bruselas y punto no hay más es una vergüenza que ésto esté ya sucediendo, increíble ésto no es democracia, no me lo creo de verdad. Está claro que la Unión Europea es una dictadura en toda regla.",2026-06-19T19:39:01.284Z,true,Election,english,youtube,2026-06-19T12:47:41.000Z,The Makerfield By-Election Explained,comment,2026-06-19T19:39:01.284Z,0,https://www.youtube.com/watch?v=UdKYngv9Jrg
6a359ad5e6dc3b1b72bed764,yt_comment_UgxZaTlIEGKymH1u3-t4AaABAg,0,@ArpanMukhopadhyay93,Nice,2026-06-19T19:39:01.286Z,false,Election,english,youtube,2026-06-19T12:45:37.000Z,The Makerfield By-Election Explained,comment,2026-06-19T19:39:01.286Z,0,https://www.youtube.com/watch?v=UdKYngv9Jrg
6a359ad5e6dc3b1b72bed765,yt_comment_Ugw6FL2HDcwTha3XsZZ4AaABAg,0,@nothingtosee7718,How can anyone vote for Labour based on what they have done to this country 😮,2026-06-19T19:39:01.289Z,true,Election,english,youtube,2026-06-19T12:43:55.000Z,The Makerfield By-Election Explained,comment,2026-06-19T19:39:01.289Z,0,https://www.youtube.com/watch?v=UdKYngv9Jrg
6a359ad5e6dc3b1b72bed766,yt_comment_UgwGSGmHy90LqG2ZDel4AaABAg,0,@dilatedbeholder3865,"The forest was shrinking, but the trees kept voting for the axe. For the axe was clever, and convinced the trees that because his handle was made of wood, he was one of them.",2026-06-19T19:39:01.292Z,false,Election,english,youtube,2026-06-19T12:42:37.000Z,The Makerfield By-Election Explained,comment,2026-06-19T19:39:01.292Z,0,https://www.youtube.com/watch?v=UdKYngv9Jrg
6a359ad5e6dc3b1b72bed767,yt_reply_UgwGSGmHy90LqG2ZDel4AaABAg.AYEe2xXd2bDAYEfEbw7Ooo,0,@answers_to_penguin,"Farage does look like a varnish mahogany, doesn't he ?",2026-06-19T19:39:01.295Z,false,Election,english,youtube,2026-06-19T12:52:57.000Z,Reply to: @dilatedbeholder3865,comment,2026-06-19T19:39:01.295Z,3,https://www.youtube.com/watch?v=UdKYngv9Jrg
6a359ad5e6dc3b1b72bed768,yt_comment_UgxxorteyzAJ0C-pjB94AaABAg,0,@BossVolt,"Well, Reform has no excuse for being shit now. Now all we need to do is build on this success as a new party, and take it as the learning experience it is to improve our ground game and, eventually, win at the national level.\n\nAim High, Vote Lowe.",2026-06-19T19:39:01.298Z,false,Election,english,youtube,2026-06-19T12:39:36.000Z,The Makerfield By-Election Explained,comment,2026-06-19T19:39:01.298Z,0,https://www.youtube.com/watch?v=UdKYngv9Jrg
6a359ad5e6dc3b1b72bed769,yt_comment_UgzTnHTGsu9ABFor5Z14AaABAg,0,@lensy6,"reform's biggest pain isn't that they lost to labour, but that they can't blame it on restore.",2026-06-19T19:39:01.301Z,false,Election,english,youtube,2026-06-19T12:37:09.000Z,The Makerfield By-Election Explained,comment,2026-06-19T19:39:01.301Z,1,https://www.youtube.com/watch?v=UdKYngv9Jrg
6a359adbe6dc3b1b72bed76a,yt_comment_UgzctUQQnqaxy8lzyrp4AaABAg,0,@Nusahil-x1o,Thanks for 38 suscruber🥺🥺,2026-06-19T19:39:07.102Z,true,Policy,english,youtube,2026-06-05T05:12:54.000Z,Terms and policies kya hain 😱 #shorts #terms #viralshort,comment,2026-06-19T19:39:07.102Z,0,https://www.youtube.com/watch?v=IJ4SdLt30I8
6a359adbe6dc3b1b72bed76b,yt_comment_UgyXDNZgHZ9Of0GKZfF4AaABAg,0,@RKVLOG-RAVI,Yes bro,2026-06-19T19:39:07.105Z,false,Policy,english,youtube,2026-04-24T00:45:28.000Z,Terms and policies kya hain 😱 #shorts #terms #viralshort,comment,2026-06-19T19:39:07.105Z,0,https://www.youtube.com/watch?v=IJ4SdLt30I8
6a359adbe6dc3b1b72bed76c,yt_comment_UgwXzO23OKl-QRTD3KN4AaABAg,0,@OshkarSah,❤❤,2026-06-19T19:39:07.107Z,true,Policy,english,youtube,2026-04-18T12:16:24.000Z,Terms and policies kya hain 😱 #shorts #terms #viralshort,comment,2026-06-19T19:39:07.107Z,0,https://www.youtube.com/watch?v=IJ4SdLt30I8
6a359adbe6dc3b1b72bed76d,yt_comment_Ugzk_ubce2PXbk2ogs14AaABAg,0,@monakumarii-c-r6x,🎉🎉🎉🎉,2026-06-19T19:39:07.110Z,true,Policy,english,youtube,2026-04-11T05:23:59.000Z,Terms and policies kya hain 😱 #shorts #terms #viralshort,comment,2026-06-19T19:39:07.110Z,0,https://www.youtube.com/watch?v=IJ4SdLt30I8
6a359adbe6dc3b1b72bed76e,yt_comment_UgxUnK6JBUApBn6YqXt4AaABAg,0,@hulk_Criminal,Kon sa form apply karna hoga,2026-06-19T19:39:07.112Z,false,Policy,hinglish,youtube,2026-04-04T06:30:43.000Z,Terms and policies kya hain 😱 #shorts #terms #viralshort,comment,2026-06-19T19:39:07.112Z,0,https://www.youtube.com/watch?v=IJ4SdLt30I8
6a359adbe6dc3b1b72bed76f,yt_comment_UgxSaNThO0DL6-1t-zF4AaABAg,0,@Sumran-vlog1,Thank 🎉🎉,2026-06-19T19:39:07.114Z,true,Policy,english,youtube,2026-02-16T10:45:50.000Z,Terms and policies kya hain 😱 #shorts #terms #viralshort,comment,2026-06-19T19:39:07.114Z,0,https://www.youtube.com/watch?v=IJ4SdLt30I8
6a359adbe6dc3b1b72bed770,yt_comment_UgzrEtGHZayisU1UeY94AaABAg,0,@ffx.vanx1,😅😅😅,2026-06-19T19:39:07.116Z,true,Policy,english,youtube,2026-02-07T07:28:21.000Z,Terms and policies kya hain 😱 #shorts #terms #viralshort,comment,2026-06-19T19:39:07.116Z,0,https://www.youtube.com/watch?v=IJ4SdLt30I8
6a359adbe6dc3b1b72bed771,yt_comment_UgzQ8qWb4l6x06Ll0cN4AaABAg,0,@ravim1857,Mere me aa gya hai mai kaise Karu please help me,2026-06-19T19:39:07.118Z,false,Policy,hinglish,youtube,2026-01-19T18:53:31.000Z,Terms and policies kya hain 😱 #shorts #terms #viralshort,comment,2026-06-19T19:39:07.118Z,0,https://www.youtube.com/watch?v=IJ4SdLt30I8
6a359adbe6dc3b1b72bed772,yt_comment_UgzMgCGm30jmyq1Chj14AaABAg,0,@SeniorGamesYT2,TheGeorgepika video has been removed channel YouTube,2026-06-19T19:39:07.120Z,false,Policy,english,youtube,2025-12-28T05:15:13.000Z,Terms and policies kya hain 😱 #shorts #terms #viralshort,comment,2026-06-19T19:39:07.120Z,1,https://www.youtube.com/watch?v=IJ4SdLt30I8
6a359adbe6dc3b1b72bed773,yt_comment_Ugx_UMHFBiDy1rLCEsZ4AaABAg,0,@ZainabShaikh_7860,Thank you for 109 subscribers supporting guys please 🎉❤,2026-06-19T19:39:07.122Z,true,Policy,english,youtube,2025-12-23T18:32:20.000Z,Terms and policies kya hain 😱 #shorts #terms #viralshort,comment,2026-06-19T19:39:07.122Z,0,https://www.youtube.com/watch?v=IJ4SdLt30I8
6a359adbe6dc3b1b72bed774,yt_comment_UgznI4o9IowYfuYD6XR4AaABAg,0,@RajinderKaur-p5y,Bahi videos to dal sakte hai ham ab,2026-06-19T19:39:07.124Z,false,Policy,hinglish,youtube,2025-12-09T15:08:04.000Z,Terms and policies kya hain 😱 #shorts #terms #viralshort,comment,2026-06-19T19:39:07.124Z,0,https://www.youtube.com/watch?v=IJ4SdLt30I8
6a359adbe6dc3b1b72bed775,yt_comment_UgxFtMp_1s57zwQGjDh4AaABAg,0,@Itsfun-k4j,Bhai Mera 2 dangerous contact aa gaya he me video dal skta hu ki nhi or😢😢 please reply,2026-06-19T19:39:07.126Z,true,Policy,hinglish,youtube,2025-11-27T07:44:48.000Z,Terms and policies kya hain 😱 #shorts #terms #viralshort,comment,2026-06-19T19:39:07.126Z,0,https://www.youtube.com/watch?v=IJ4SdLt30I8
6a359adbe6dc3b1b72bed776,yt_comment_UgwbTZtEOP3IoBZln3N4AaABAg,0,@SmartRajan-f6j3t,90 din me ek new id ban jaye ga 😅😅,2026-06-19T19:39:07.128Z,true,Policy,english,youtube,2025-11-25T13:38:47.000Z,Terms and policies kya hain 😱 #shorts #terms #viralshort,comment,2026-06-19T19:39:07.128Z,3,https://www.youtube.com/watch?v=IJ4SdLt30I8
6a359adbe6dc3b1b72bed777,yt_comment_Ugx9qqGsebDaYJJ5L8l4AaABAg,0,@FantusKhala,Thanks for 10 subscribers ❤,2026-06-19T19:39:07.130Z,true,Policy,english,youtube,2025-11-21T11:45:44.000Z,Terms and policies kya hain 😱 #shorts #terms #viralshort,comment,2026-06-19T19:39:07.130Z,1,https://www.youtube.com/watch?v=IJ4SdLt30I8
6a359adbe6dc3b1b72bed778,yt_comment_Ugw-Oi60uka33mweKZh4AaABAg,0,@Ytramshankar143,Bro appeal mera reject ho gaya .abe ma kiya karu. Please reply bro😢,2026-06-19T19:39:07.133Z,true,Policy,english,youtube,2025-10-28T12:29:49.000Z,Terms and policies kya hain 😱 #shorts #terms #viralshort,comment,2026-06-19T19:39:07.133Z,0,https://www.youtube.com/watch?v=IJ4SdLt30I8
6a359adbe6dc3b1b72bed779,yt_comment_UgygFlRzICtl6ReZyq94AaABAg,0,@MR_ROSHAN_BABU_10K,आज mera finlely chanel monitaiz ho Gaya 🎉,2026-06-19T19:39:07.135Z,true,Policy,hindi,youtube,2025-09-18T16:23:29.000Z,Terms and policies kya hain 😱 #shorts #terms #viralshort,comment,2026-06-19T19:39:07.135Z,26,https://www.youtube.com/watch?v=IJ4SdLt30I8
6a359adbe6dc3b1b72bed77a,yt_reply_UgygFlRzICtl6ReZyq94AaABAg.ANDWWsToCJhATy-HxXOE-d,0,@Greaction-q2b,Congratulations,2026-06-19T19:39:07.137Z,false,Policy,english,youtube,2026-03-05T06:05:00.000Z,Reply to: @MR_ROSHAN_BABU_10K,comment,2026-06-19T19:39:07.137Z,0,https://www.youtube.com/watch?v=IJ4SdLt30I8
6a359adbe6dc3b1b72bed77b,yt_reply_UgygFlRzICtl6ReZyq94AaABAg.ANDWWsToCJhAUlM6CrA3EK,0,@KDREELCREATER,900 सब्सक्राइब है और हो गया गप्पे,2026-06-19T19:39:07.139Z,false,Policy,hindi,youtube,2026-03-25T04:45:38.000Z,Reply to: @MR_ROSHAN_BABU_10K,comment,2026-06-19T19:39:07.139Z,0,https://www.youtube.com/watch?v=IJ4SdLt30I8
6a359adbe6dc3b1b72bed77c,yt_reply_UgygFlRzICtl6ReZyq94AaABAg.ANDWWsToCJhAVEwuQNDRKE,0,@ramashankaryadav3420,Achi baat hai bhai 🎉🎉🎉🎉🎉,2026-06-19T19:39:07.141Z,true,Policy,hinglish,youtube,2026-04-06T01:53:09.000Z,Reply to: @MR_ROSHAN_BABU_10K,comment,2026-06-19T19:39:07.141Z,1,https://www.youtube.com/watch?v=IJ4SdLt30I8
6a359adbe6dc3b1b72bed77d,yt_comment_UgxvjxwVGvR9Nrk8Zht4AaABAg,0,@souravjoshishorts-go8vl,Terms and policies aagya hai to kya silver play button milega kya?,2026-06-19T19:39:07.144Z,false,Policy,hinglish,youtube,2025-09-07T13:28:12.000Z,Terms and policies kya hain 😱 #shorts #terms #viralshort,comment,2026-06-19T19:39:07.144Z,4,https://www.youtube.com/watch?v=IJ4SdLt30I8
6a359adbe6dc3b1b72bed77e,yt_reply_UgxvjxwVGvR9Nrk8Zht4AaABAg.AMlsiWbiBTmAVHiUM5WKsj,0,@niceVibe-y6u,Mily ga bro,2026-06-19T19:39:07.146Z,false,Policy,english,youtube,2026-04-07T03:44:51.000Z,Reply to: @souravjoshishorts-go8vl,comment,2026-06-19T19:39:07.146Z,0,https://www.youtube.com/watch?v=IJ4SdLt30I8
6a359adbe6dc3b1b72bed77f,yt_comment_UgyYZCsJx1CKR51x23B4AaABAg,0,@LOFIMUSIC2.0.4,😊,2026-06-19T19:39:07.148Z,true,Policy,english,youtube,2025-08-29T17:11:04.000Z,Terms and policies kya hain 😱 #shorts #terms #viralshort,comment,2026-06-19T19:39:07.148Z,0,https://www.youtube.com/watch?v=IJ4SdLt30I8
6a359adbe6dc3b1b72bed780,yt_comment_Ugy_mY7JW6KfXOGoYrZ4AaABAg,0,@funnyshorts12345a,Thanks for 40 subscriber keep saporting guys 🙏😊,2026-06-19T19:39:07.151Z,true,Policy,english,youtube,2025-08-26T08:03:15.000Z,Terms and policies kya hain 😱 #shorts #terms #viralshort,comment,2026-06-19T19:39:07.151Z,2,https://www.youtube.com/watch?v=IJ4SdLt30I8
6a359adbe6dc3b1b72bed781,yt_comment_UgyvtiBltkiJghcygxJ4AaABAg,0,@dipanshupandeyyoutubechann2259,How to apeal yt studio,2026-06-19T19:39:07.154Z,false,Policy,english,youtube,2025-08-23T11:59:34.000Z,Terms and policies kya hain 😱 #shorts #terms #viralshort,comment,2026-06-19T19:39:07.154Z,0,https://www.youtube.com/watch?v=IJ4SdLt30I8
6a359adbe6dc3b1b72bed782,yt_comment_Ugzu2k3lTuMGqwKZBvR4AaABAg,0,@चमार_2,Keep supporting guys 🔥🔥🔥,2026-06-19T19:39:07.157Z,true,Policy,english,youtube,2025-08-01T09:58:25.000Z,Terms and policies kya hain 😱 #shorts #terms #viralshort,comment,2026-06-19T19:39:07.157Z,1,https://www.youtube.com/watch?v=IJ4SdLt30I8
6a359adbe6dc3b1b72bed783,yt_comment_Ugzgh3gqU0FAarpLBOJ4AaABAg,0,@Factify-Tonic07,❤Thanks 402 Subscribe 🎉😊 lekin ab views down chal raha hai😢😢,2026-06-19T19:39:07.159Z,true,Policy,hinglish,youtube,2025-02-21T10:22:50.000Z,Terms and policies kya hain 😱 #shorts #terms #viralshort,comment,2026-06-19T19:39:07.159Z,1,https://www.youtube.com/watch?v=IJ4SdLt30I8
6a359adbe6dc3b1b72bed784,yt_comment_UgzA-tytg_XWnI4eWEB4AaABAg,0,@UmeshSharma-nc2ug,😥😥😥😥😔😔😔😔😔😔😔😔😔😔😔😔😔😔😔😔😔😔😔😔😔😔😔😔😔😔😔😔,2026-06-19T19:39:07.162Z,true,Policy,english,youtube,2025-02-15T03:10:19.000Z,Terms and policies kya hain 😱 #shorts #terms #viralshort,comment,2026-06-19T19:39:07.162Z,2,https://www.youtube.com/watch?v=IJ4SdLt30I8
6a359adbe6dc3b1b72bed785,yt_comment_UgwPWhs4DJr0nil3Rol4AaABAg,0,@MR_MIRON_08,Please support me,2026-06-19T19:39:07.164Z,false,Policy,english,youtube,2025-02-13T17:12:16.000Z,Terms and policies kya hain 😱 #shorts #terms #viralshort,comment,2026-06-19T19:39:07.164Z,0,https://www.youtube.com/watch?v=IJ4SdLt30I8
6a359adbe6dc3b1b72bed786,yt_comment_UgwZcaAPPz3jVtqGZWl4AaABAg,0,@rahulmalodiaofficial,Buy Term Plan & Get Online Discount Upto 10%👇\nhttps://bit.ly/malodia,2026-06-19T19:39:07.166Z,true,Policy,english,youtube,2023-11-04T15:01:05.000Z,Insurance Policy के नाम पर बेवक़ूफ़ बना रही है कंपनियां | Insurance Policies Explained | Rahul Malodia,comment,2026-06-19T19:39:07.166Z,359,https://www.youtube.com/watch?v=t7RFmLypqRw
6a359adbe6dc3b1b72bed787,yt_reply_UgwZcaAPPz3jVtqGZWl4AaABAg.9wh7MkHPuoi9wh97-XwuHp,0,@Aji_laal5522,SIP ka video jaldi layiye.,2026-06-19T19:39:07.168Z,false,Policy,english,youtube,2023-11-04T15:16:24.000Z,Reply to: @rahulmalodiaofficial,comment,2026-06-19T19:39:07.168Z,46,https://www.youtube.com/watch?v=t7RFmLypqRw
6a359adbe6dc3b1b72bed788,yt_reply_UgwZcaAPPz3jVtqGZWl4AaABAg.9wh7MkHPuoi9whCqWqKNKd,0,@Yogesh_anpat,Sir aapke video mai se bahut badiya learning milti hai . Aapke sabhi video 1se bhadhakar 1 hai . But sir aapka jo har Sunday vyapari to ceo class hota hai na vo bhi maine 2 bar attend kiya hai . But sir dono bar muje same video mili jisse pata chalta hai ki o record class hai .. public ko live  class kahakr 1 record class dena ye bat muje aapki aachi nahi lagi sir .muje aspse to ye ummid nahi ti .,2026-06-19T19:39:07.170Z,false,Policy,hinglish,youtube,2023-11-04T15:48:58.000Z,Reply to: @rahulmalodiaofficial,comment,2026-06-19T19:39:07.170Z,17,https://www.youtube.com/watch?v=t7RFmLypqRw
6a359adbe6dc3b1b72bed789,yt_reply_UgwZcaAPPz3jVtqGZWl4AaABAg.9wh7MkHPuoi9whEPbMZPpr,0,@MohanmaliLIC,Apka kitna commission hai isme,2026-06-19T19:39:07.172Z,false,Policy,hinglish,youtube,2023-11-04T16:02:38.000Z,Reply to: @rahulmalodiaofficial,comment,2026-06-19T19:39:07.172Z,41,https://www.youtube.com/watch?v=t7RFmLypqRw
6a359adbe6dc3b1b72bed78a,yt_reply_UgwZcaAPPz3jVtqGZWl4AaABAg.9wh7MkHPuoi9whERfW0c-9,0,@rajatkumar6144,"Respected sir, health insurance company Kitna % paise return Karti Hai ,after treatment? Reply plzz sir plzx",2026-06-19T19:39:07.174Z,false,Policy,hinglish,youtube,2023-11-04T16:02:55.000Z,Reply to: @rahulmalodiaofficial,comment,2026-06-19T19:39:07.174Z,14,https://www.youtube.com/watch?v=t7RFmLypqRw
6a359adbe6dc3b1b72bed78b,yt_reply_UgwZcaAPPz3jVtqGZWl4AaABAg.9wh7MkHPuoi9whHwJ6tG-k,0,@RishiRajxtrim,Thanks,2026-06-19T19:39:07.177Z,false,Policy,english,youtube,2023-11-04T16:33:27.000Z,Reply to: @rahulmalodiaofficial,comment,2026-06-19T19:39:07.177Z,2,https://www.youtube.com/watch?v=t7RFmLypqRw
6a359adbe6dc3b1b72bed78c,yt_comment_UgzLBDnGU72Tm0br8pJ4AaABAg,0,@rahulthanki8483,Maza aaya❤,2026-06-19T19:39:07.179Z,true,Policy,english,youtube,2026-06-18T10:39:38.000Z,Insurance Policy के नाम पर बेवक़ूफ़ बना रही है कंपनियां | Insurance Policies Explained | Rahul Malodia,comment,2026-06-19T19:39:07.179Z,0,https://www.youtube.com/watch?v=t7RFmLypqRw
6a359adbe6dc3b1b72bed78d,yt_comment_Ugwu6uab5Qykln2XIjR4AaABAg,0,@tulsiramsharma7441,🙏❤️🌹👍👌,2026-06-19T19:39:07.182Z,true,Policy,english,youtube,2026-05-28T09:34:18.000Z,Insurance Policy के नाम पर बेवक़ूफ़ बना रही है कंपनियां | Insurance Policies Explained | Rahul Malodia,comment,2026-06-19T19:39:07.182Z,0,https://www.youtube.com/watch?v=t7RFmLypqRw
6a359adbe6dc3b1b72bed78e,yt_comment_UgwXuzZm34Poqh-tafB4AaABAg,0,@gmail.com0610,Koi clam nahi denge ye log ye subhi log pehle mithi baat karte he fer pese dalwate hi pese nahi vopas karte,2026-06-19T19:39:07.184Z,false,Policy,hinglish,youtube,2026-05-19T08:28:48.000Z,Insurance Policy के नाम पर बेवक़ूफ़ बना रही है कंपनियां | Insurance Policies Explained | Rahul Malodia,comment,2026-06-19T19:39:07.184Z,0,https://www.youtube.com/watch?v=t7RFmLypqRw
6a359adbe6dc3b1b72bed78f,yt_comment_UgzQNkTzYQM2K9GSD5V4AaABAg,0,@gmail.com0610,Pese lene ke bad vopas diye nahi ye log chori karte he kewal chori chakkari wale log he,2026-06-19T19:39:07.186Z,false,Policy,hinglish,youtube,2026-05-19T08:27:43.000Z,Insurance Policy के नाम पर बेवक़ूफ़ बना रही है कंपनियां | Insurance Policies Explained | Rahul Malodia,comment,2026-06-19T19:39:07.186Z,0,https://www.youtube.com/watch?v=t7RFmLypqRw
6a359adbe6dc3b1b72bed790,yt_comment_UgzzPH2DuYeCqfPmg_d4AaABAg,0,@umeshchandra91,"महंगा रोये एक बार,  सस्ता रोये जिंदगी भर. \nसस्ता क्यों है?\nक्योंकि डेथ exclusion लगा कर Premium सस्ता किया जाता है टाइप ऑफ डेथ से पूरा क्लेम देने के बजाय पीड़ित परिवार को 20-25% क्लेम पर सेटल कर दिया जाता।\nकृपया सावधान रहें। इन्हें तो पॉलिसी बाजार से पैसे मिलते है।",2026-06-19T19:39:07.189Z,false,Policy,hindi,youtube,2026-04-25T05:28:54.000Z,Insurance Policy के नाम पर बेवक़ूफ़ बना रही है कंपनियां | Insurance Policies Explained | Rahul Malodia,comment,2026-06-19T19:39:07.189Z,0,https://www.youtube.com/watch?v=t7RFmLypqRw
6a359adbe6dc3b1b72bed791,yt_comment_Ugxqt_y9YqqK4SeK-HF4AaABAg,0,@umeshchandra91,ये सर तो पॉलिसी बाजार के ब्रांड एंबेसडर है ये बड़ी फैक टर्म इंश्योरेंस बेचते हैं.,2026-06-19T19:39:07.193Z,false,Policy,hindi,youtube,2026-04-25T04:58:09.000Z,Insurance Policy के नाम पर बेवक़ूफ़ बना रही है कंपनियां | Insurance Policies Explained | Rahul Malodia,comment,2026-06-19T19:39:07.193Z,0,https://www.youtube.com/watch?v=t7RFmLypqRw
6a359adbe6dc3b1b72bed792,yt_comment_Ugw6ouNG2Qg7hl2TMQt4AaABAg,0,@Pina33,Term  insurance ho nahi Raha he to kya kare,2026-06-19T19:39:07.196Z,false,Policy,hinglish,youtube,2026-04-08T10:53:07.000Z,Insurance Policy के नाम पर बेवक़ूफ़ बना रही है कंपनियां | Insurance Policies Explained | Rahul Malodia,comment,2026-06-19T19:39:07.196Z,0,https://www.youtube.com/watch?v=t7RFmLypqRw
6a359adbe6dc3b1b72bed793,yt_comment_UgzAfzUoRc4ctLpucUV4AaABAg,0,@gautamkeshri4682,Plz reply me sir\n\nI want to purchase term plan but in my Adhaar and pan date of birth is 1984 but in my graduation degree my date of birth is 1986. Then if I purchase could be rejected in claiming time. Ply guide me,2026-06-19T19:39:07.198Z,false,Policy,english,youtube,2026-03-22T10:19:48.000Z,Insurance Policy के नाम पर बेवक़ूफ़ बना रही है कंपनियां | Insurance Policies Explained | Rahul Malodia,comment,2026-06-19T19:39:07.198Z,0,https://www.youtube.com/watch?v=t7RFmLypqRw
6a359adbe6dc3b1b72bed794,yt_comment_Ugyp9-o-q5ttOZfeMc14AaABAg,0,@narayangaming3231,"तुम पागल हो तुम को कुछ भी insrance के बारे में पता नहीं है,  तुम लोगों को बेवकूफ बना रहे हो,  जानकारी नहीं है तो कुछ मत बोलो, लाइक के चक्कर में सबका time बर्बाद करते हो , तुम इंश्योरेंस एक्सपर्ट नहीं हो,",2026-06-19T19:39:07.201Z,false,Policy,hindi,youtube,2026-03-06T05:38:50.000Z,Insurance Policy के नाम पर बेवक़ूफ़ बना रही है कंपनियां | Insurance Policies Explained | Rahul Malodia,comment,2026-06-19T19:39:07.201Z,1,https://www.youtube.com/watch?v=t7RFmLypqRw
6a359adbe6dc3b1b72bed795,yt_comment_Ugw8HDx5E0EBIDGj-AN4AaABAg,0,@changingife000,ये खुद lic एजेंट है साला,2026-06-19T19:39:07.203Z,false,Policy,hindi,youtube,2026-02-24T07:44:47.000Z,Insurance Policy के नाम पर बेवक़ूफ़ बना रही है कंपनियां | Insurance Policies Explained | Rahul Malodia,comment,2026-06-19T19:39:07.203Z,0,https://www.youtube.com/watch?v=t7RFmLypqRw
6a359adbe6dc3b1b72bed796,yt_comment_Ugx_ogQCWBGE3opcCit4AaABAg,0,@bhojrajkathat1780,भाई साहब हिंदुस्तान में हर आदमी टर्म इंश्योरेंस नहीं ले पाता कारण itr चाहिए बाकी आपका वीडियो अच्छा है,2026-06-19T19:39:07.205Z,false,Policy,hindi,youtube,2026-02-22T02:08:53.000Z,Insurance Policy के नाम पर बेवक़ूफ़ बना रही है कंपनियां | Insurance Policies Explained | Rahul Malodia,comment,2026-06-19T19:39:07.205Z,1,https://www.youtube.com/watch?v=t7RFmLypqRw
